gene,progenitor,effector,terminal exhausted,cycling,other,objective function
Dnah17,0.229100052998905,0.1921462830644925,0.275729416067519,0.2912003736136697,0.0118238742554136,4.1732344802385954
Pola2,0.1504805246718455,0.1739644647889107,0.2476991134354461,0.4156111474428319,0.0122447496609655,3.3285296412517726
Gm26865,0.2291000532264406,0.1921462829937952,0.2757294163794099,0.2912003731624271,0.0118238742379271,4.173234481126338
Apln,0.2291000532481216,0.1921462829861535,0.2757294164062256,0.2912003731190693,0.0118238742404298,4.173234481214955
Gm7879,0.2291000533289058,0.1921462829582654,0.2757294165080191,0.2912003729577495,0.01182387424706,4.173234481542538
Aurkaip1,0.5435896755670043,0.2487179377106643,0.0846154046226274,0.123076982099704,0.0,9.283145990053011
Aebp1,0.1504805248251464,0.1739644648942875,0.2476991133509262,0.4156111472525027,0.012244749677137,3.328529643809687
Cyb5d2,0.2291000532889079,0.1921462829738126,0.2757294164631967,0.2912003730383153,0.0118238742357673,4.173234481372609
Gm48780,0.2291000532545772,0.1921462829856665,0.2757294164199456,0.2912003731068719,0.0118238742329386,4.173234481233385
Calm1,0.6905392757969043,0.0769230943019123,0.1122900342108375,0.1140583812062838,0.0061892144840619,10.529630812228316
Naif1,0.2291000531352304,0.1921462830223653,0.2757294162551236,0.2912003733434045,0.011823874243876,4.173234480769452
Nup62cl,0.2291000532846087,0.1921462829725429,0.2757294164489477,0.2912003730458032,0.0118238742480974,4.173234481367425
Acad12,0.2291000531150271,0.1921462830323705,0.2757294162393855,0.2912003733849566,0.0118238742282601,4.173234480674045
2310011J03Rik,0.2291000529586185,0.1921462830863874,0.2757294160423707,0.2912003736973012,0.0118238742153222,4.173234480039704
Cdkl5,0.2291000533351767,0.1921462829572052,0.2757294165194633,0.2912003729456672,0.0118238742424875,4.173234481563053
Tiparp,0.2291000533709422,0.1921462829449735,0.2757294165648994,0.2912003728742921,0.0118238742448926,4.173234481707573
Bbs7,0.2291000531045272,0.1921462830335318,0.2757294162182545,0.2912003734049426,0.0118238742387438,4.173234480642426
Nrxn2,0.2291000533058922,0.1921462829656985,0.2757294164773796,0.2912003730035022,0.0118238742475274,4.173234481451494
Rnft2,0.229100053225225,0.1921462829939773,0.2757294163771164,0.29120037316476,0.0118238742389212,4.173234481122465
Dido1,0.229100053407925,0.1921462829201046,0.2757294165726895,0.2912003727956184,0.0118238743036621,4.17323448191137
Ahdc1,0.2291000531908217,0.1921462830072763,0.2757294163383277,0.2912003732340273,0.0118238742295466,4.17323448097663
Gm14798,0.150480524802992,0.1739644648898221,0.2476991133654058,0.4156111472864624,0.0122447496553177,3.3285296435005876
1700084E18Rik,0.2291000533666343,0.1921462829422725,0.2757294165460395,0.2912003728812259,0.0118238742638277,4.173234481708734
Bbs10,0.229100053190555,0.1921462830057785,0.2757294163328929,0.2912003732339266,0.0118238742368468,4.173234480982622
Gm15234,0.2291000531512605,0.1921462830152166,0.2757294162701434,0.2912003733107504,0.0118238742526289,4.173234480841639
9630013D21Rik,0.1504805247635269,0.1739644648625044,0.2476991133871242,0.415611147335346,0.0122447496514984,3.328529642841021
Zfp64,0.2291000532966565,0.1921462829667687,0.275729416458949,0.2912003730211011,0.0118238742565246,4.173234481423464
2210406O10Rik,0.2291000533077787,0.1921462829618905,0.2757294164696331,0.2912003729984772,0.0118238742622204,4.173234481473184
Gm16754,0.2291000533265245,0.1921462829619018,0.2757294165140438,0.2912003729636263,0.0118238742339035,4.173234481520366
Gm15634,0.1504805247940938,0.1739644648847208,0.2476991133705252,0.4156111472981184,0.0122447496525414,3.328529643357827
Arsg,0.1898323766363373,0.1600755759932964,0.2963102244689448,0.3369074436100491,0.0168743792913722,3.489455466096909
Riox2,0.2291000533297526,0.1921462829584255,0.2757294165105372,0.2912003729562387,0.0118238742450458,4.173234481543959
Prxl2b,0.1504805250083503,0.1739644650462889,0.2476991132554061,0.4156111470406801,0.0122447496492746,3.32852964701323
C2cd3,0.2291000533368721,0.1921462829561204,0.2757294165199975,0.2912003729420827,0.0118238742449272,4.173234481572152
Dcun1d3,0.2291000533664673,0.1921462829401619,0.2757294165388756,0.2912003728806955,0.0118238742737994,4.173234481717701
Cd69,0.2291000532071526,0.1921462830022499,0.2757294163608663,0.2912003732016593,0.0118238742280714,4.173234481040133
C1qc,0.2291000532652786,0.1921462829746998,0.2757294164101073,0.2912003730826045,0.0118238742673095,4.173234481309128
BC037039,0.229100053061747,0.1921462830442032,0.2757294161512091,0.2912003734887389,0.0118238742541017,4.173234480487175
Snx30,0.2291000533892354,0.1921462829344043,0.2757294165743073,0.291200372836067,0.0118238742659858,4.173234481800675
Zfp282,0.2291000530744688,0.1921462830448455,0.2757294161833838,0.2912003734653401,0.0118238742319616,4.17323448051637
Trio,0.2291000533319646,0.1921462829586673,0.2757294165165487,0.2912003729522222,0.0118238742405971,4.173234481548457
Smox,0.2291000533115243,0.1921462829650394,0.275729416488598,0.2912003729927673,0.0118238742420708,4.173234481468615
Xiap,0.2291000529818877,0.1921462830740669,0.2757294160579411,0.291200373649126,0.0118238742369782,4.173234480153133
Gm42918,0.2291000532449637,0.1921462829892803,0.2757294164087782,0.2912003731261869,0.0118238742307907,4.17323448119309
1700012D14Rik,0.2291000533211984,0.1921462829613824,0.2757294164997703,0.2912003729733224,0.0118238742443263,4.173234481509256
Alg9,0.1724743322066136,0.2236929048554616,0.2378315939474753,0.3537817987579656,0.0122193702324837,3.7653023757667454
Gm16120,0.2291000531849468,0.1921462830069051,0.2757294163232299,0.2912003732448032,0.0118238742401148,4.173234480963481
Wrap53,0.2118261842036219,0.2098040158843358,0.2864427051507827,0.2750780948871168,0.0168489998741427,3.926228199617733
Gsap,0.229100053290483,0.1921462829721573,0.2757294164616166,0.2912003730347271,0.011823874241016,4.1732344813839415
Taf3,0.2291000530381329,0.1921462830565085,0.2757294161347738,0.2912003735375492,0.0118238742330355,4.173234480372944
Psph,0.378760988469111,0.1459290226909425,0.189786481423159,0.2804730027030285,0.0050505047137588,6.416905331552021
Ube2n,0.4102562890552343,0.3153846581757925,0.1112820763803755,0.1630769763885976,0.0,7.642677780048467
Sept1,0.100266681594901,0.1829411471501265,0.2913796058547391,0.4148946080277356,0.0105179573724977,2.486224501784115
Tagap,0.2291000533203211,0.1921462829617621,0.2757294164989112,0.291200372975105,0.0118238742439004,4.173234481505357
Cptp,0.1724743322322019,0.2236929048293046,0.2378315939310911,0.3537817987761908,0.0122193702312113,3.7653023761198563
Epsti1,0.1125844063900453,0.2527120100267475,0.2827476890213489,0.3374273274045897,0.0145285671572684,2.831399425776455
Gm47257,0.2291000532402951,0.1921462829907558,0.2757294164024582,0.2912003731354557,0.0118238742310352,4.173234481174766
Ighm,0.1898323765118983,0.1600755759010645,0.2963102245423255,0.3369074437601161,0.0168743792845956,3.489455463962123
Cyb5b,0.2918679923391137,0.222345202363989,0.2150177810792684,0.2661232634735909,0.004645760744038,5.376903400067842
Chmp1a,0.1898323766047346,0.1600755759122253,0.296310224594554,0.3369074436055966,0.0168743792828894,3.4894554648299647
Taf1a,0.1504805248013014,0.173964464886316,0.2476991133658446,0.4156111472871558,0.0122447496593821,3.3285296434591896
Ggcx,0.2291000532798198,0.1921462829759199,0.2757294164484417,0.291200373056053,0.0118238742397654,4.173234481340338
4930486L24Rik,0.2291000532072296,0.1921462830018485,0.2757294163597607,0.2912003732013565,0.0118238742298046,4.173234481042115
Nckap5l,0.2291000532179981,0.192146282991214,0.2757294163511468,0.2912003731770965,0.0118238742625445,4.173234481116549
Usp27x,0.229100053260406,0.1921462829837171,0.2757294164274915,0.2912003730952573,0.0118238742331279,4.173234481256742
Tenm1,0.2291000533367628,0.1921462829526251,0.2757294165085294,0.2912003729408931,0.0118238742611895,4.173234481587423
Gcn1,0.2291000532158453,0.1921462829931179,0.2757294163521565,0.2912003731818581,0.0118238742570221,4.173234481102658
Ctsl,0.2291000533018012,0.1921462829681189,0.2757294164754579,0.2912003730120732,0.0118238742425487,4.173234481430419
Gm26756,0.2291000532526439,0.192146282986511,0.2757294164180773,0.2912003731108032,0.0118238742319644,4.173234481224759
1700029J07Rik,0.2291000532652251,0.1921462829821402,0.275729416433842,0.2912003730856684,0.0118238742331241,4.173234481275898
Cpsf3,0.3078429939849491,0.2074476023649639,0.2445382650946657,0.2283472646102912,0.0118238739451299,5.351990613382556
Tmem186,0.2291000531666148,0.1921462830077849,0.2757294162826564,0.2912003732792397,0.0118238742637039,4.17323448091338
Pdcd1lg2,0.2291000530172942,0.1921462830736161,0.2757294161403092,0.2912003735831124,0.0118238741856679,4.173234480244344
Gm48809,0.2291000529709692,0.1921462830782552,0.2757294160455269,0.2912003736710963,0.0118238742341522,4.173234480106994
Adamtsl5,0.2291000530173574,0.1921462830640376,0.2757294161097403,0.2912003735791784,0.0118238742296861,4.1732344802871095
Gm10521,0.2291000529130663,0.1921462830975743,0.2757294159704168,0.2912003737864571,0.0118238742324853,4.173234479875176
Prkd3,0.1504805250143047,0.1739644650564573,0.2476991132534017,0.4156111470369303,0.0122447496389058,3.3285296471467665
Nup35,0.2291000533666936,0.1921462829382207,0.2757294165331858,0.2912003728795013,0.0118238742823985,4.173234481726906
Tcrg-C2,0.2291000534253985,0.192146282921751,0.2757294166193323,0.2912003727637849,0.0118238742697332,4.1732344819480724
Ndfip2,0.2982193448618642,0.2744226872373834,0.1777179271485171,0.240298281860752,0.0093417588914831,5.77249382116202
Fv1,0.2291000531547672,0.1921462830124112,0.2757294162694475,0.2912003733031123,0.0118238742602617,4.173234480862953
Zfp184,0.1898323767279565,0.1600755759966223,0.2963102245347557,0.3369074434518788,0.0168743792887866,3.489455466856708
Impact,0.2291000531204635,0.1921462830232695,0.2757294162230672,0.291200373371222,0.0118238742619777,4.173234480728226
Aunip,0.2118261839823355,0.2098040160468625,0.2864427051143151,0.2750780949907634,0.0168489998657233,3.926228197495158
Bmp1,0.2291000532923597,0.1921462829678245,0.2757294164521641,0.2912003730295111,0.0118238742581403,4.17323448140794
Ms4a6c,0.2291000534840359,0.1921462829031472,0.2757294166984753,0.2912003726473433,0.011823874266998,4.173234482178558
Ccdc96,0.2291000530706012,0.1921462830443901,0.2757294161727681,0.29120037347235,0.0118238742398905,4.173234480508651
Gm28905,0.2291000532770682,0.1921462829762359,0.2757294164429414,0.2912003730612952,0.0118238742424592,4.173234481332001
Lpgat1,0.1898323762682917,0.1600755758691258,0.2963102244101973,0.3369074441636236,0.0168743792887615,3.4894554616515188
Tbcd,0.229100053328684,0.1921462829492421,0.2757294164785559,0.2912003729545668,0.011823874288951,4.173234481582117
Slc38a10,0.1504805245498666,0.173964464693198,0.2476991135002,0.4156111475871583,0.0122447496695768,3.3285296391497194
D2hgdh,0.2291000530566197,0.1921462830497077,0.275729416156725,0.2912003735004657,0.0118238742364818,4.173234480449772
Slc9a5,0.2291000533172442,0.1921462829609926,0.2757294164891602,0.2912003729805194,0.0118238742520834,4.173234481501026
2010300C02Rik,0.2291000529389031,0.1921462830896315,0.2757294160061045,0.2912003737352521,0.0118238742301088,4.173234479975601
Gm16861,0.2291000530552669,0.1921462830520129,0.2757294161609157,0.2912003735038994,0.0118238742279048,4.1732344804361095
Tubgcp4,0.2291000533478294,0.1921462829469495,0.2757294165165245,0.2912003729180548,0.0118238742706416,4.17323448164055
Krt83,0.2291000533664477,0.1921462829454262,0.275729416555712,0.2912003728828294,0.0118238742495846,4.173234481694235
Mrpl42,0.3885508020733482,0.3184854351294642,0.1311270342333232,0.1618367285638642,0.0,7.269417148572603
Nup214,0.2291000531080745,0.1921462830341057,0.2757294162284921,0.2912003733985754,0.0118238742307521,4.173234480648811
Gm12454,0.2291000530366097,0.1921462830565808,0.2757294161313999,0.29120037354041,0.0118238742349992,4.173234480368784
Zfp553,0.2291000533380721,0.1921462829527934,0.2757294165121685,0.2912003729385257,0.0118238742584402,4.173234481589974
Mtmr4,0.1504805248237392,0.1739644649047867,0.2476991133541151,0.4156111472611254,0.0122447496562333,3.328529643850723
Hist1h2ah,0.2291000532111263,0.1921462829999207,0.2757294163628027,0.2912003731933429,0.0118238742328073,4.173234481060508
Eif2s3x,0.0997183780105798,0.2012527100912743,0.2781197960896855,0.3993164536041321,0.0215926622043282,2.568003636287883
Tmem173,0.4714706760685342,0.1629031117347883,0.1725269359864898,0.1858528986822788,0.0072463775279087,7.685082497615548
A430057M04Rik,0.1504805249514788,0.1739644650025838,0.2476991132857905,0.4156111471085225,0.0122447496516241,3.328529646038345
Pik3cb,0.2291000532618755,0.1921462829832239,0.2757294164293885,0.2912003730923285,0.0118238742331834,4.173234481262638
Vax2,0.2291000532410555,0.1921462829840778,0.2757294163828419,0.2912003731313808,0.0118238742606438,4.173234481206386
Stx3,0.2291000533079026,0.1921462829669339,0.2757294164861007,0.2912003730002563,0.0118238742388064,4.173234481451063
Zbtb21,0.2291000532073536,0.1921462829946476,0.2757294163369609,0.2912003731982568,0.011823874262781,4.1732344810744575
Ak5,0.229100053180588,0.1921462830047831,0.2757294163061065,0.2912003732520624,0.0118238742564601,4.1732344809619395
Shprh,0.229100053292676,0.1921462829732912,0.2757294164704445,0.2912003730311011,0.011823874232487,4.173234481384421
Zdhhc1,0.1504805249827054,0.1739644650228447,0.2476991132683209,0.4156111470690316,0.0122447496570971,3.3285296465526057
Trbv16,0.2291000533332176,0.1921462829558325,0.2757294165104235,0.291200372948763,0.0118238742517633,4.173234481564225
Stk11ip,0.2291000532301484,0.1921462829928542,0.2757294163851691,0.2912003731551581,0.01182387423667,4.1732344811398665
Icosl,0.2291000532063485,0.1921462830012758,0.2757294163558385,0.2912003732027664,0.0118238742337706,4.173234481042442
Alas1,0.22910005331375,0.1921462829646938,0.2757294164927585,0.2912003729884911,0.0118238742403064,4.173234481475759
Hmgxb3,0.2291000532737425,0.1921462829789622,0.2757294164438124,0.2912003730685653,0.0118238742349175,4.1732344813114945
Fau,0.813331643870254,0.0533338160370703,0.0400003620278027,0.093334178064873,0.0,12.414094669234085
1700008O03Rik,0.2291000532916637,0.1921462829697895,0.2757294164568181,0.2912003730315883,0.0118238742501404,4.173234481397447
Hist1h2br,0.2291000532904702,0.1921462829677987,0.2757294164476084,0.2912003730330142,0.0118238742611084,4.173234481403296
Fam117b,0.2291000531564364,0.1921462830209876,0.2757294163009037,0.2912003733034259,0.0118238742182463,4.1732344808290085
Got1,0.3663687679592733,0.170885909403806,0.1981206953285922,0.2599788667691665,0.0046457605391619,6.273468692465394
2900097C17Rik,0.1898323761032615,0.1600755757353577,0.2963102245287626,0.3369074443541867,0.0168743792784314,3.489455458676412
Alkbh2,0.1898323765783665,0.1600755759256226,0.2963102245489767,0.3369074436617169,0.0168743792853173,3.48945546479177
Dpp9,0.2291000533437877,0.1921462829486253,0.2757294165123309,0.2912003729262377,0.0118238742690184,4.173234481622915
Tmem8b,0.1504805247528482,0.1739644648408834,0.2476991133900065,0.4156111473400408,0.012244749676221,3.32852964258249
Rnf213,0.1898323770225934,0.1600755760032415,0.2963102247539609,0.3369074429402107,0.0168743792799934,3.489455469248879
Mocos,0.150480524806567,0.1739644648905313,0.2476991133630668,0.4156111472809755,0.0122447496588593,3.328529643550402
Gtsf1,0.2291000531810005,0.1921462830053495,0.2757294163088998,0.2912003732515211,0.011823874253229,4.173234480960457
Pinx1,0.2291000533292755,0.1921462829620169,0.2757294165209253,0.291200372958557,0.0118238742292252,4.173234481526783
Leng9,0.2291000532786029,0.1921462829778567,0.2757294164517725,0.2912003730590875,0.0118238742326802,4.173234481328657
Rnf41,0.2291000533649317,0.1921462829455237,0.2757294165524359,0.2912003728856873,0.0118238742514214,4.173234481689983
Cd68,0.2291000533370059,0.192146282956676,0.2757294165220963,0.291200372942055,0.0118238742421665,4.173234481570015
Vopp1,0.2291000533251237,0.1921462829573102,0.2757294164960026,0.2912003729644014,0.011823874257162,4.17323448153726
Maneal,0.2291000532701883,0.1921462829797139,0.2757294164378097,0.2912003730754732,0.0118238742368146,4.173234481299195
Dhrs11,0.229100053234633,0.1921462829905678,0.2757294163884525,0.2912003731459086,0.0118238742404379,4.173234481161335
Phf20l1,0.4042178036489077,0.1647350565556751,0.1639778353286054,0.2595786681552163,0.0074906363115953,6.912786209824229
Zfp593,0.1633786221481045,0.2257696083779964,0.2356692898027804,0.3668724461086393,0.0083100335624792,3.680739821887469
Galnt10,0.2291000533383409,0.1921462829518612,0.2757294165098153,0.2912003729376544,0.0118238742623279,4.173234481594796
Zc2hc1a,0.2291000531622783,0.1921462830148514,0.2757294162950537,0.2912003732901186,0.0118238742376978,4.173234480871021
Irgm2,0.2291000532264788,0.1921462829917441,0.2757294163729221,0.2912003731615389,0.011823874247316,4.173234481135559
Mbp,0.1898323764069966,0.1600755759236848,0.2963102244179321,0.3369074439607304,0.0168743792906559,3.4894554634244495
Hmgcl,0.2291000533184067,0.192146282964887,0.2757294165044013,0.2912003729799095,0.0118238742323952,4.173234481486632
Pram1,0.2291000532741426,0.1921462829778704,0.2757294164412582,0.2912003730673862,0.0118238742393424,4.173234481317357
Dcaf7,0.3695342806331448,0.2110762831400789,0.1818924133482001,0.2313345585980895,0.0061624642804864,6.490749497019768
Pde11a,0.2291000530534945,0.1921462830522572,0.2757294161575037,0.2912003735072923,0.0118238742294521,4.1732344804305574
Fbxo41,0.2291000532739909,0.1921462829786059,0.2757294164432579,0.2912003730679613,0.0118238742361837,4.173234481313704
Chst12,0.2729799244751387,0.152086986272434,0.2347101035994121,0.3193310491058846,0.0208919365471304,4.834903668877389
Fut4,0.229100053226149,0.1921462829936755,0.2757294163783357,0.2912003731629217,0.0118238742389179,4.173234481126135
Wdr6,0.2291000532695795,0.1921462829796877,0.2757294164362842,0.2912003730765949,0.0118238742378536,4.173234481297779
Mea1,0.2007721702227527,0.2032561557674901,0.2216627017327006,0.3621725733084701,0.0121363989685864,4.160063976982455
Rcc1l,0.2291000528625472,0.1921462831156201,0.2757294159087021,0.291200373887581,0.0118238742255494,4.173234479667624
6330408M09Rik,0.1724743322684207,0.223692904792281,0.2378315939064142,0.3537817987856423,0.0122193702472417,3.7653023765827207
Fbxo32,0.2291000531890611,0.1921462830038286,0.2757294163231031,0.2912003732359273,0.0118238742480797,4.1732344809875315
Tbc1d12,0.229100053330817,0.1921462829552612,0.2757294165029085,0.2912003729529989,0.0118238742580143,4.1732344815607165
Pi4k2a,0.1724743321196487,0.223692904944359,0.2378315940008546,0.3537817986706772,0.0122193702644603,3.7653023745093623
Prob1,0.2291000533130629,0.1921462829599059,0.275729416475777,0.291200372987861,0.011823874263393,4.173234481495326
Gstp2,0.229100053260297,0.1921462829811328,0.2757294164189456,0.2912003730944304,0.0118238742451941,4.173234481267963
Scyl2,0.1724743320416784,0.223692905024062,0.2378315940534429,0.3537817986444446,0.012219370236372,3.7653023734996256
Soat2,0.2291000532933259,0.1921462829716164,0.2757294164666117,0.2912003730292255,0.0118238742392204,4.17323448139351
Lipe,0.2291000530808342,0.1921462830378361,0.2757294161759727,0.2912003734507118,0.0118238742546452,4.173234480563587
Gm49322,0.2118261839666915,0.2098040160289206,0.2864427050280211,0.2750780951037656,0.016848999872601,3.92622819774138
Dleu2,0.2291000534137234,0.1921462829240149,0.2757294165989558,0.2912003727863951,0.0118238742769106,4.173234481908585
Mpp7,0.2291000533233842,0.1921462829581347,0.2757294164945291,0.2912003729679643,0.0118238742559877,4.173234481529209
Cep162,0.2291000532388951,0.1921462829901288,0.2757294163971336,0.2912003731378089,0.0118238742360335,4.173234481174027
Cd300c2,0.2291000532213498,0.1921462829945708,0.2757294163698462,0.2912003731722019,0.011823874242031,4.173234481110062
4833420G17Rik,0.2291000533488737,0.1921462829520712,0.2757294165354218,0.2912003729181536,0.0118238742454795,4.1732344816203994
Fgd1,0.2291000534821738,0.1921462828958795,0.2757294166707598,0.29120037264791,0.0118238743032767,4.173234482206194
Zfp174,0.2291000533012853,0.1921462829649744,0.2757294164641521,0.2912003730117796,0.0118238742578084,4.1732344814431075
Lrrc59,0.364910775331604,0.1614089658676173,0.2174390847038513,0.2515954136256872,0.0046457604712401,6.123653713148538
Fam207a,0.2291000532746897,0.1921462829719542,0.2757294164235797,0.2912003730640117,0.0118238742657646,4.1732344813450535
Fbxl8,0.2291000528942533,0.1921462831036015,0.2757294159452124,0.2912003738238389,0.0118238742330938,4.173234479800966
Gpn2,0.2291000532082296,0.1921462829924461,0.2757294163319743,0.2912003731957507,0.0118238742715991,4.173234481086458
Fbxo38,0.2291000532297964,0.1921462829959771,0.275729416394351,0.2912003731570569,0.0118238742228184,4.173234481125088
Zbtb3,0.2291000532791984,0.1921462829768941,0.275729416450095,0.2912003730575966,0.0118238742362157,4.17323448133444
Abi2,0.2291000532763307,0.1921462829758277,0.2757294164398866,0.2912003730625038,0.011823874245451,4.173234481331957
Tomm40l,0.2291000533839712,0.1921462829367573,0.2757294165693921,0.2912003728467927,0.0118238742630865,4.173234481776945
Dkc1,0.2004746691142861,0.2743689491959475,0.2213755482455726,0.2925932427610735,0.0111875906831199,4.3182365841550165
Dusp16,0.2291000532659669,0.1921462829803837,0.275729416429965,0.2912003730835893,0.0118238742400948,4.17323448128558
Snrnp40,0.2653971335111345,0.2468331965494375,0.186959232870003,0.293319797520028,0.0074906395493972,5.2604095764549985
Rln3,0.2291000533838062,0.1921462829347242,0.2757294165624813,0.2912003728462894,0.0118238742726987,4.173234481785573
Ccdc71,0.2291000530056684,0.1921462830679542,0.2757294160946308,0.2912003736024733,0.0118238742292732,4.173234480240239
Eri2,0.2291000532446026,0.1921462829801915,0.275729416378775,0.291200373123237,0.0118238742731936,4.173234481232608
Nxt1,0.3242600590145654,0.1780579800814014,0.2090617501080808,0.2764008410423197,0.0122193697536325,5.69080881947073
Hnrnph1,0.4027597758170788,0.1552581192321234,0.1832962283745365,0.2511952386716097,0.0074906379046513,6.762970787219583
4930520O04Rik,0.2291000532817823,0.1921462829768782,0.2757294164561606,0.2912003730527859,0.0118238742323928,4.173234481341019
Wnt10b,0.2291000531544361,0.1921462830195304,0.2757294162914952,0.2912003733065644,0.0118238742279736,4.173234480830451
Serinc3,0.7999994840665982,0.1333336772889345,0.0333334193222336,0.0333334193222336,0.0,12.466326733484914
Zfp11,0.2291000532291121,0.1921462829932148,0.2757294163838722,0.2912003731572286,0.0118238742365722,4.173234481135651
Map3k5,0.229100053071226,0.1921462830454391,0.2757294161776116,0.2912003734716061,0.0118238742341169,4.173234480505559
Plpp1,0.1504805248562682,0.1739644649305764,0.2476991133369026,0.4156111472227959,0.0122447496534567,3.328529644412785
Rhd,0.2291000531207121,0.1921462830285277,0.275729416240519,0.2912003733728549,0.0118238742373861,4.173234480705463
Tfdp2,0.2291000529996095,0.1921462830682195,0.2757294160811389,0.2912003736138447,0.0118238742371872,4.173234480223794
AI182371,0.2291000531133237,0.1921462830320546,0.27572941623434,0.291200373387998,0.0118238742322836,4.1732344806711605
Myh10,0.2291000532252786,0.192146282995622,0.2757294163825178,0.2912003731653157,0.0118238742312657,4.173234481115285
6030458C11Rik,0.2291000532501579,0.1921462829856239,0.2757294164093476,0.291200373115072,0.0118238742397984,4.1732344812224405
Actr2,0.5534245787073183,0.247488614057216,0.0926940854171094,0.1018265096846073,0.0045662121337489,9.343011859539795
Gm28535,0.2291000530243329,0.1921462830614302,0.2757294161178905,0.2912003735651696,0.0118238742311766,4.1732344803162835
Ttc39d,0.2291000532945199,0.1921462829693462,0.2757294164621574,0.2912003730261008,0.0118238742478755,4.173234481406616
Rmi2,0.2291000530107094,0.1921462830573123,0.275729416072435,0.2912003735888601,0.0118238742706831,4.173234480300275
Kcp,0.2291000532108378,0.1921462829998505,0.2757294163618942,0.2912003731938515,0.011823874233566,4.173234481060095
Dlg4,0.229100053294626,0.192146282971597,0.2757294164696269,0.2912003730268005,0.0118238742373496,4.173234481396872
Ncdn,0.2291000533317666,0.1921462829576419,0.2757294165127914,0.2912003729521817,0.0118238742456182,4.1732344815525195
Capsl,0.2291000531645004,0.192146283016191,0.2757294163046098,0.2912003732865205,0.0118238742281781,4.173234480870662
Gm44174,0.2291000532778551,0.1921462829753072,0.2757294164418259,0.2912003730594621,0.0118238742455494,4.173234481338114
Usp19,0.2118261840521087,0.2098040159832551,0.2864427050906525,0.2750780950024669,0.0168489998715167,3.92622819833086
Bex1,0.2291000532680875,0.192146282980838,0.2757294164364417,0.2912003730798273,0.0118238742348053,4.173234481288902
Ccdc63,0.2291000532634909,0.1921462829828868,0.2757294164321313,0.2912003730891904,0.0118238742323005,4.1732344812682065
Zfp300,0.2291000532437485,0.1921462829859393,0.2757294163951868,0.2912003731271153,0.01182387424801,4.17323448120489
Wdr62,0.2291000534045655,0.1921462829285084,0.275729416591688,0.2912003728052136,0.0118238742700244,4.173234481865525
Ttll9,0.2291000533869371,0.1921462829355806,0.275729416572639,0.2912003728408092,0.0118238742640341,4.1732344817896525
Ndfip1,0.1268742709690934,0.2086870569035531,0.2809615647601783,0.3704171165003312,0.0130599908668438,2.922993917316134
Tbc1d13,0.2291000532142358,0.1921462829965171,0.2757294163592479,0.291200373186205,0.011823874243794,4.173234481083481
Pde1c,0.1504805248850289,0.1739644649533372,0.2476991133216753,0.415611147188882,0.0122447496510764,3.328529644909503
Wipf1,0.2671728363345165,0.2086895358411028,0.2193275253008724,0.2878632008662215,0.0169469016572866,4.987622527897163
Prkcz,0.2291000533657398,0.1921462829425841,0.2757294165449215,0.2912003728830133,0.011823874263741,4.173234481705094
Med9os,0.2291000533445734,0.1921462829501789,0.2757294165191737,0.2912003729253956,0.0118238742606782,4.173234481617982
Apobec2,0.2291000530224443,0.1921462830616654,0.275729416114174,0.291200373568775,0.0118238742329413,4.173234480310478
Kcnd1,0.2291000533770818,0.1921462829380559,0.2757294165572482,0.29120037286012,0.0118238742674939,4.173234481753811
Trak1,0.2291000530944061,0.1921462830329403,0.2757294161923989,0.2912003734235256,0.0118238742567288,4.173234480619557
Gm50287,0.2291000533097686,0.1921462829620569,0.275729416474877,0.2912003729948435,0.011823874258454,4.173234481477459
Cand2,0.229100053313824,0.1921462829636517,0.2757294164895915,0.2912003729879385,0.0118238742449942,4.1732344814805815
Iqgap2,0.1504805247676805,0.1739644648589571,0.2476991133834868,0.4156111473263499,0.0122447496635255,3.3285296428743023
Trav7-5,0.2291000532005916,0.1921462830020601,0.2757294163447263,0.2912003732137832,0.0118238742388385,4.173234481024449
Lbr,0.3262744664432668,0.1628266513357497,0.2013606209281336,0.2921185460110721,0.0174197152817776,5.7126767966116025
Ptp4a3,0.3663687473860731,0.1708859127410748,0.1981207014359824,0.2599788774081478,0.0046457610287217,6.2734684112375465
Ms4a4a,0.1504805246824788,0.1739644647933548,0.2476991134289807,0.4156111474279124,0.0122447496672731,3.328529641413075
Alpk1,0.2291000531973045,0.1921462830016475,0.2757294163356218,0.2912003732197308,0.0118238742456951,4.173234481018003
Lhx6,0.2291000532273977,0.1921462829939402,0.2757294163821402,0.2912003731607054,0.0118238742358164,4.173234481128105
Ulk1,0.2291000532716895,0.1921462829786344,0.2757294164379013,0.291200373072252,0.0118238742395227,4.17323448130778
Tram1l1,0.2291000533325153,0.1921462829535271,0.2757294165013673,0.2912003729491503,0.0118238742634399,4.17323448157271
Dnm3,0.229100053311482,0.192146282962987,0.2757294164819162,0.2912003729920281,0.0118238742515864,4.173234481477636
Brms1l,0.2291000533218156,0.1921462829575138,0.2757294164888246,0.2912003729706334,0.0118238742612125,4.173234481528018
Uhrf1,0.3695342744333442,0.2110762846776655,0.1818924151207711,0.2313345612342815,0.0061624645339374,6.490749413570512
Dele1,0.2291000529763951,0.1921462830785525,0.2757294160593244,0.2912003736611261,0.0118238742246018,4.173234480119342
Fcer1g,0.2979163479835324,0.2512430443506863,0.1713350016602831,0.2748598441617139,0.0046457618437841,5.765979286756127
