gene,progenitor,constraint
Gm44206,0.2291000532231577,1
Triap1,0.229100053223131,1
Pafah2,0.2291000532230664,1
Cgref1,0.2291000532230423,1
Gm16897,0.2291000532230031,1
Afg1l,0.229100053222943,1
Zfp715,0.2291000532229403,1
Ttf2,0.2291000532227887,1
Gm47689,0.2291000532227831,1
Ddn,0.2291000532227788,1
Fstl1,0.2291000532227734,1
Kdm4c,0.2291000532226459,1
Kdm4a,0.2291000532226263,1
AA465934,0.2291000532225773,1
C130046K22Rik,0.2291000532225467,1
Zfp637,0.2291000532225425,1
Begain,0.2291000532225388,1
Egln2,0.2291000532225336,1
Rnf111,0.2291000532225257,1
Pex12,0.2291000532224765,1
Gm49336,0.2291000532224104,1
Hist1h2af,0.229100053222395,1
Thnsl2,0.2291000532223854,1
Ubr1,0.2291000532223783,1
Alkbh1,0.2291000532223347,1
Anapc7,0.2291000532223132,1
Gkap1,0.2291000532222905,1
Slc25a43,0.2291000532222784,1
Zfp326,0.2291000532222775,1
Tbxa2r,0.2291000532222175,1
Arhgef12,0.2291000532221868,1
Pnldc1,0.2291000532220906,1
Pdp2,0.2291000532220734,1
Cysltr2,0.2291000532220168,1
Gm15326,0.2291000532219541,1
Zkscan6,0.2291000532219287,1
Smarca2,0.2291000532219045,1
Mlxipl,0.2291000532218545,1
Gda,0.2291000532218436,1
Gm37328,0.2291000532218175,1
Lamb3,0.2291000532217862,1
Jagn1,0.2291000532217531,1
Mzt1,0.2291000532217248,1
Etfdh,0.2291000532216838,1
Dtnbp1,0.229100053221683,1
Cep44,0.2291000532216115,1
Cyp4f13,0.229100053221611,1
Pdik1l,0.2291000532215779,1
Azin2,0.2291000532215641,1
Shld2,0.2291000532214782,1
Kif7,0.2291000532214463,1
Cd300c2,0.2291000532213498,1
Fbxl18,0.2291000532213429,1
A230072E10Rik,0.2291000532213222,1
Prox2os,0.2291000532213051,1
Gm41396,0.2291000532212999,1
Tnik,0.2291000532212976,1
Gm20319,0.2291000532212821,1
Spock2,0.2291000532212772,1
Nedd4l,0.2291000532212222,1
Casp12,0.2291000532212211,1
Bora,0.2291000532212171,1
Ripor3,0.2291000532212026,1
4930558K02Rik,0.2291000532211901,1
Actrt3,0.2291000532211676,1
Gm26873,0.229100053221143,1
Tmod1,0.2291000532211241,1
Cd4,0.2291000532210841,1
Unc5b,0.2291000532210818,1
Tgfbrap1,0.229100053221057,1
Bbs1,0.229100053221032,1
2600002D14Rik,0.2291000532209975,1
Gys1,0.2291000532208458,1
Stox1,0.2291000532208249,1
Gng11,0.2291000532208235,1
Arhgap33,0.2291000532208095,1
Csnk1g3,0.2291000532207563,1
Vcl,0.2291000532207452,1
Gm35037,0.2291000532207304,1
Lias,0.2291000532206879,1
Tmem268,0.2291000532206116,1
Plxna3,0.2291000532205735,1
Bend5,0.2291000532205656,1
Samd4,0.2291000532205616,1
Gm17349,0.229100053220518,1
Sfmbt1,0.2291000532205083,1
Rab20,0.2291000532204732,1
Angptl4,0.229100053220411,1
Ccl2,0.2291000532203701,1
Hsh2d,0.2291000532203407,1
Hmbox1,0.2291000532202977,1
Gm37724,0.2291000532202093,1
Nup37,0.2291000532201519,1
Cst6,0.2291000532201191,1
Ccdc151,0.229100053220079,1
Klk1b27,0.2291000532200776,1
Wnt11,0.2291000532200167,1
Tcp11l1,0.229100053220002,1
Sypl2,0.2291000532199855,1
Pcyox1l,0.2291000532198654,1
Hist1h2ac,0.2291000532197876,1
Alpk2,0.2291000532197654,1
Tmem95,0.2291000532196943,1
Ormdl3,0.2291000532196875,1
5530601H04Rik,0.2291000532196529,1
Fam168b,0.2291000532196014,1
Rusc1,0.2291000532194926,1
Spata5l1,0.2291000532194805,1
Zfp874a,0.2291000532194168,1
Slc4a8,0.2291000532193936,1
Zcwpw2,0.2291000532193524,1
Pon3,0.2291000532192558,1
Metap1,0.2291000532192264,1
Itga10,0.2291000532192102,1
Rab35,0.2291000532191822,1
Gpx7,0.2291000532191734,1
Tshz1,0.2291000532189662,1
Itga2b,0.2291000532189497,1
Gm15853,0.2291000532189375,1
5730507C01Rik,0.2291000532189134,1
Gm9833,0.2291000532188446,1
Exoc4,0.2291000532188112,1
Pgm3,0.2291000532187764,1
Gtf2a1,0.2291000532187247,1
Cldn7,0.2291000532186777,1
Dnajc21,0.2291000532184825,1
Plbd2,0.229100053218446,1
Polq,0.2291000532184263,1
Mon1a,0.2291000532184024,1
Gm47140,0.2291000532183689,1
Ubap2,0.2291000532182364,1
Utp14b,0.2291000532182125,1
Git1,0.2291000532181922,1
D6Wsu163e,0.2291000532181859,1
Tmem109,0.2291000532181849,1
Hpse,0.2291000532181557,1
Nmnat3,0.2291000532181147,1
Oaz2,0.2291000532180064,1
Gm47242,0.2291000532179992,1
Nckap5l,0.2291000532179981,1
Ephx3,0.2291000532178755,1
Ada,0.2291000532178511,1
Adcy3,0.2291000532178421,1
Dbp,0.2291000532178295,1
Podxl,0.2291000532177873,1
Tent5c,0.2291000532177624,1
Nmt2,0.2291000532176807,1
4930455G09Rik,0.2291000532176715,1
Rapgef5,0.2291000532176678,1
Nsun4,0.2291000532176123,1
Pxdc1,0.2291000532175695,1
Gm20481,0.2291000532175668,1
Gm45187,0.2291000532175501,1
Tctn3,0.2291000532175461,1
Armc2,0.2291000532174707,1
Uvssa,0.2291000532174648,1
Gamt,0.2291000532173842,1
Utp23,0.2291000532173375,1
Wdfy1,0.229100053217313,1
Nacc1,0.2291000532172541,1
Mir142hg,0.22910005321724,1
Fbxl20,0.2291000532172329,1
Snap29,0.2291000532172031,1
Gm16196,0.2291000532171744,1
Tmem39b,0.2291000532171737,1
Pop1,0.2291000532171409,1
Irf6,0.2291000532171229,1
Pawr,0.2291000532170792,1
Cd209c,0.229100053216946,1
Mfsd13a,0.2291000532169312,1
Ube2o,0.2291000532168575,1
Ifngr2,0.2291000532168427,1
Cdc42bpg,0.2291000532168283,1
Gm13012,0.2291000532168059,1
Aldoart2,0.2291000532167501,1
Mrps22,0.2291000532167431,1
Dnajc4,0.229100053216718,1
Mettl16,0.2291000532166948,1
Lrrk1,0.2291000532166941,1
Cxcl9,0.22910005321664,1
Spout1,0.2291000532166081,1
Kdm3b,0.2291000532165968,1
Tmprss13,0.2291000532165727,1
Gm29055,0.229100053216551,1
Proser3,0.2291000532165027,1
Ankrd39,0.2291000532164916,1
Slc4a5,0.229100053216491,1
Xrcc3,0.2291000532163365,1
Cd200,0.2291000532163005,1
1500015A07Rik,0.2291000532161982,1
Gm5106,0.2291000532161374,1
Trmt12,0.2291000532161356,1
Gak,0.2291000532161316,1
Zadh2,0.2291000532161307,1
Ephx2,0.2291000532160623,1
Tctex1d1,0.2291000532159595,1
Usp9x,0.229100053215951,1
Gm3839,0.2291000532159322,1
Nap1l5,0.22910005321586,1
Dlg5,0.2291000532158552,1
Gcn1,0.2291000532158453,1
Pced1a,0.229100053215706,1
Lysmd3,0.2291000532156661,1
Zbtb11,0.2291000532156454,1
Snx8,0.2291000532156271,1
Gm5127,0.229100053215561,1
Gm15943,0.2291000532155472,1
Gm26640,0.2291000532155404,1
Gm14305,0.2291000532155032,1
Akr1c13,0.229100053215462,1
Vps11,0.2291000532154446,1
Nploc4,0.2291000532154244,1
Agk,0.2291000532154047,1
Arnt,0.2291000532153973,1
Pogk,0.229100053215364,1
Syt14,0.2291000532153509,1
Abcb1b,0.229100053215347,1
Enthd1,0.2291000532153276,1
Ndrg3,0.2291000532153257,1
Il1rl2,0.2291000532152969,1
Gm13185,0.2291000532152709,1
Ahr,0.2291000532152686,1
Mrm2,0.2291000532152355,1
Lyl1,0.229100053215226,1
Homez,0.2291000532152029,1
Atp9a,0.2291000532150926,1
Tfap2a,0.2291000532150919,1
T2,0.2291000532149749,1
Klra2,0.2291000532149529,1
Isoc2a,0.2291000532149293,1
Inpp1,0.2291000532149188,1
Dip2c,0.229100053214902,1
Gm10131,0.2291000532148741,1
Plcg2,0.2291000532148449,1
Hic1,0.2291000532148221,1
Gcdh,0.2291000532147164,1
Zfp516,0.2291000532147032,1
BC049352,0.2291000532146693,1
Gga3,0.229100053214568,1
Gucy1b1,0.2291000532144491,1
Baiap2,0.2291000532144427,1
1700001G11Rik,0.2291000532144418,1
Lats2,0.2291000532144047,1
Clcn7,0.2291000532142447,1
Spry2,0.2291000532142442,1
Tbc1d13,0.2291000532142358,1
Isoc2b,0.229100053214184,1
Zfp831,0.2291000532141739,1
Dck,0.2291000532141693,1
5430405H02Rik,0.229100053214123,1
Htr6,0.2291000532140734,1
Lef1os1,0.2291000532140366,1
Prdm11,0.2291000532140216,1
Mturn,0.2291000532140008,1
Endov,0.2291000532139118,1
Exosc2,0.2291000532139083,1
Ldlr,0.229100053213887,1
Fbxo47,0.2291000532138543,1
Jpt2,0.2291000532138058,1
Itgb3bp,0.2291000532137976,1
Kcnk13,0.2291000532137618,1
Hspe1-rs1,0.2291000532137255,1
Fam131a,0.2291000532136692,1
Tmie,0.2291000532136509,1
Tmem14a,0.2291000532135406,1
Apobr,0.2291000532135282,1
A930024E05Rik,0.2291000532135082,1
Gm20342,0.2291000532134426,1
Arntl,0.2291000532134375,1
Ciao3,0.2291000532134244,1
Car9,0.2291000532134187,1
Lamc1,0.2291000532133998,1
Slc45a4,0.229100053213356,1
F8a,0.2291000532133065,1
Gm34106,0.2291000532133061,1
Fbxo42,0.2291000532132962,1
Kntc1,0.229100053213171,1
Dmd,0.2291000532131375,1
Def8,0.2291000532130813,1
Nadk,0.2291000532130603,1
Sh3bp2,0.2291000532130534,1
Col6a3,0.2291000532130383,1
1700067K01Rik,0.2291000532129877,1
Bag4,0.2291000532129001,1
9430037G07Rik,0.2291000532128733,1
Zfp874b,0.229100053212873,1
Saysd1,0.2291000532128574,1
Epor,0.2291000532128441,1
March6,0.2291000532128229,1
Sp3,0.2291000532127896,1
Nemp2,0.2291000532127746,1
Slc26a10,0.2291000532127255,1
Gm38293,0.2291000532126966,1
Zfp574,0.2291000532126325,1
Acbd4,0.2291000532126264,1
Zcchc4,0.2291000532124899,1
Nos1ap,0.229100053212462,1
Gm43560,0.2291000532124027,1
Htr7,0.2291000532123734,1
Pcdhgc5,0.2291000532123685,1
Mtmr11,0.2291000532123598,1
Slc27a4,0.2291000532123533,1
Gm9828,0.2291000532123511,1
Pcdhga5,0.2291000532123189,1
2310034G01Rik,0.2291000532122934,1
Mrvi1,0.2291000532122471,1
Mmachc,0.2291000532122381,1
Tmem42,0.2291000532122262,1
Gm30091,0.2291000532121251,1
Spag16,0.2291000532121188,1
C1galt1c1,0.2291000532120965,1
Tagln,0.2291000532120783,1
Gm17655,0.2291000532120768,1
C430042M11Rik,0.22910005321206,1
Anxa9,0.2291000532120201,1
Hunk,0.2291000532119683,1
Poglut3,0.2291000532119643,1
Cnih2,0.2291000532119549,1
Pdgfa,0.2291000532119458,1
Arhgap23,0.2291000532119117,1
Gm17056,0.2291000532118388,1
Adar,0.2291000532117949,1
Tanc1,0.2291000532117721,1
Nek4,0.2291000532117311,1
Scrn2,0.229100053211684,1
Zswim4,0.2291000532116813,1
Gm16253,0.2291000532116224,1
4930470G03Rik,0.2291000532116182,1
Tns1,0.2291000532116126,1
Tbp,0.2291000532116038,1
Ttll11,0.2291000532115865,1
Slc6a9,0.2291000532115251,1
Keap1,0.2291000532115194,1
Ankrd34b,0.2291000532115125,1
Zfp449,0.2291000532114708,1
Jag2,0.2291000532114622,1
Galc,0.229100053211439,1
Usp12,0.22910005321141,1
Gm13380,0.2291000532114034,1
Bspry,0.2291000532114004,1
Cd200r2,0.2291000532113908,1
Pde8a,0.2291000532113247,1
Fgfbp3,0.2291000532111915,1
Hist1h2ah,0.2291000532111263,1
Znhit3,0.2291000532110993,1
Zcchc8,0.2291000532110934,1
Il16,0.2291000532110715,1
1700019D03Rik,0.2291000532110395,1
Bcat1,0.2291000532109755,1
Gm10037,0.2291000532109507,1
Gm14963,0.2291000532109441,1
Kcp,0.2291000532108378,1
Gm11583,0.2291000532107495,1
Rab6a,0.2291000532107206,1
Pdzd4,0.2291000532106153,1
Ccdc77,0.2291000532106081,1
Mthfr,0.229100053210593,1
P4htm,0.2291000532105425,1
D930028M14Rik,0.2291000532105297,1
Ncln,0.2291000532105181,1
Acot6,0.2291000532104725,1
Galnt11,0.2291000532104151,1
Rab42,0.2291000532103897,1
Gpaa1,0.2291000532103596,1
Trappc2,0.2291000532102012,1
Eml5,0.2291000532101886,1
4930507D05Rik,0.2291000532101829,1
Clpx,0.2291000532101727,1
Ascl4,0.2291000532100971,1
Tro,0.2291000532099865,1
Qpctl,0.2291000532099784,1
Lins1,0.2291000532099746,1
Nat8f4,0.2291000532099484,1
Gm30373,0.2291000532099124,1
Frg2f1,0.2291000532098784,1
Afmid,0.2291000532097938,1
Gm9939,0.2291000532097564,1
Rac3,0.2291000532097248,1
Akt1s1,0.2291000532097239,1
Smpd1,0.2291000532096722,1
Abcc10,0.2291000532096602,1
Parvb,0.2291000532096063,1
Acot11,0.2291000532095991,1
Tnrc18,0.2291000532095938,1
Gm10553,0.2291000532095091,1
Nsun3,0.2291000532094366,1
Bet1l,0.2291000532093837,1
Nxt2,0.2291000532091808,1
Usp33,0.2291000532090443,1
Syt11,0.2291000532090077,1
Gm38394,0.2291000532089955,1
Gm15489,0.2291000532088238,1
3110083C13Rik,0.2291000532088071,1
R3hcc1,0.2291000532087554,1
Col5a1,0.2291000532087537,1
Cpped1,0.2291000532087342,1
Vmn1r88,0.229100053208642,1
Zdhhc15,0.2291000532085812,1
9130015A21Rik,0.2291000532085483,1
D030047H15Rik,0.2291000532084491,1
C230024C17Rik,0.2291000532082978,1
Lair1,0.22910005320828,1
Eva1b,0.2291000532082481,1
Gpn2,0.2291000532082296,1
Rnf43,0.2291000532082064,1
Cdkl3,0.2291000532081487,1
Tas1r1,0.2291000532081423,1
Hist1h4f,0.2291000532081074,1
Igfbp2,0.2291000532079811,1
Mapt,0.2291000532079757,1
9530052C20Rik,0.2291000532079669,1
Arhgap39,0.2291000532079443,1
Usp46os2,0.2291000532079277,1
2810405F17Rik,0.2291000532078829,1
A730063M14Rik,0.2291000532077178,1
Disc1,0.2291000532076733,1
Dedd,0.2291000532076021,1
Zmym6,0.2291000532075946,1
Gm16181,0.2291000532075851,1
Insc,0.229100053207559,1
Syne4,0.229100053207522,1
Fam220a.1,0.2291000532075179,1
Mex3a,0.2291000532074687,1
Nmnat1,0.2291000532074356,1
Ercc1,0.2291000532074343,1
Zbtb21,0.2291000532073536,1
Tspan3,0.2291000532073351,1
Usp32,0.2291000532072371,1
Tmem8,0.2291000532072298,1
4930486L24Rik,0.2291000532072296,1
Gm50092,0.2291000532071953,1
Phf11c,0.2291000532071711,1
Cd69,0.2291000532071526,1
Slc30a1,0.2291000532070607,1
Tlr2,0.2291000532069393,1
Cfap77,0.2291000532069071,1
Zc4h2,0.2291000532067653,1
Tubg2,0.2291000532067345,1
Gm28989,0.2291000532067134,1
Itpkc,0.229100053206704,1
Gcc1,0.2291000532066478,1
Tulp3,0.2291000532066351,1
Pard3b,0.2291000532066037,1
Gm26740,0.2291000532065975,1
Gm19265,0.2291000532065356,1
A930012O16Rik,0.2291000532064285,1
4933412E12Rik,0.2291000532064057,1
Gipc3,0.2291000532063744,1
Xpot,0.2291000532063492,1
Icosl,0.2291000532063485,1
AC160336.1,0.2291000532061895,1
C030029H02Rik,0.2291000532061848,1
Gm33023,0.2291000532061672,1
Cluap1,0.2291000532061214,1
Aar2,0.2291000532061162,1
Clcn6,0.2291000532061156,1
Zfp54,0.2291000532061068,1
Rasl12,0.2291000532061064,1
C030010L15Rik,0.2291000532060751,1
Wdr4,0.2291000532060431,1
Gm50394,0.2291000532059974,1
Fdxacb1,0.2291000532059937,1
Sp1,0.2291000532059754,1
Osbpl8,0.2291000532059381,1
Carmil3,0.2291000532058936,1
Dnah1,0.2291000532058402,1
E030018B13Rik,0.2291000532058386,1
4930550C14Rik,0.2291000532058067,1
Strc,0.2291000532057597,1
Trrap,0.2291000532056988,1
Tmem131,0.2291000532055891,1
Tmem107,0.2291000532055855,1
Trit1,0.2291000532055835,1
Pax9,0.2291000532055568,1
Magee2,0.2291000532055111,1
A230060F14Rik,0.2291000532054893,1
Scaf8,0.2291000532054729,1
Rsf1os2,0.2291000532054552,1
Galnt14,0.229100053205422,1
Acer2,0.2291000532054197,1
Zfp330,0.2291000532054103,1
Sema6d,0.2291000532053963,1
Zfp946,0.2291000532053902,1
Gm43258,0.2291000532053296,1
Syp,0.2291000532052972,1
Haao,0.2291000532052475,1
Hook1,0.2291000532052373,1
Zfp358,0.2291000532052023,1
Gse1,0.2291000532049937,1
Gm29488,0.2291000532049112,1
Zfp119b,0.2291000532048712,1
Gm15473,0.2291000532048371,1
Hsf4,0.2291000532046948,1
B130055M24Rik,0.2291000532046737,1
Ubtd2,0.2291000532046428,1
Myl6b,0.2291000532045596,1
Mcub,0.2291000532044909,1
Hist1h2bb,0.2291000532044184,1
Smyd5,0.2291000532044083,1
Gm614,0.2291000532043953,1
1300002E11Rik,0.2291000532043669,1
Nomo1,0.2291000532042979,1
Klra6,0.2291000532041707,1
Ptcd2,0.2291000532041171,1
Nadk2,0.2291000532040487,1
9930111J21Rik2,0.2291000532040321,1
Olfr889,0.229100053203955,1
Trim32,0.2291000532038311,1
Gm44699,0.2291000532038239,1
Fam171b,0.2291000532038227,1
Zbtb7b,0.2291000532038121,1
Acacb,0.2291000532038033,1
Krr1,0.2291000532037432,1
Esr1,0.2291000532037295,1
Lgr4,0.2291000532037073,1
Slc25a15,0.2291000532036004,1
Ints12,0.2291000532035861,1
9330151L19Rik,0.2291000532035846,1
Iqcg,0.2291000532035337,1
Oas1c,0.2291000532035047,1
Tm7sf3,0.2291000532034688,1
Mief2,0.2291000532033634,1
Milr1,0.2291000532033129,1
Ugt1a10,0.229100053203276,1
Zc3h12a,0.2291000532032635,1
Garem1,0.2291000532032517,1
Bms1,0.229100053203225,1
Gpm6b,0.2291000532031912,1
Socs3,0.2291000532030482,1
Fam120b,0.229100053202947,1
Grin1,0.2291000532029353,1
Rabif,0.2291000532028991,1
Kif1b,0.2291000532028927,1
Gm35154,0.2291000532027509,1
Cavin1,0.2291000532027352,1
Kcnk10,0.2291000532027234,1
Zfp943,0.2291000532027223,1
Asb7,0.2291000532027048,1
Cby1,0.2291000532026793,1
Ube2q2,0.2291000532026583,1
Zfp277,0.2291000532025671,1
Il9r,0.2291000532025365,1
Fut7,0.2291000532024617,1
Itgb4,0.2291000532024474,1
Tarsl2,0.2291000532024235,1
Ssh2,0.2291000532024229,1
Prg4,0.2291000532023309,1
Ccdc141,0.2291000532021792,1
Alox5,0.2291000532021563,1
Inppl1,0.2291000532021428,1
Slfn8,0.2291000532021275,1
Mogat1,0.2291000532021204,1
Zswim8,0.2291000532020942,1
Cep295,0.229100053202058,1
Pnpla6,0.2291000532020001,1
Mib2,0.2291000532019779,1
Rasl2-9,0.2291000532019242,1
Gm44081,0.2291000532018811,1
Bik,0.2291000532018497,1
4930481B07Rik,0.2291000532018494,1
Rap1gds1,0.22910005320174,1
Gm10602,0.2291000532017398,1
Foxo4,0.2291000532017386,1
Gm28988,0.2291000532017231,1
Gm10785,0.2291000532016392,1
Uckl1,0.229100053201621,1
Efhb,0.2291000532015437,1
Kcnc1,0.2291000532015255,1
Vps16,0.2291000532015058,1
Proz,0.2291000532014605,1
Aldh6a1,0.2291000532014403,1
Tent4b,0.2291000532014397,1
Rab31,0.2291000532014359,1
Cplane1,0.2291000532013962,1
Dpp3,0.2291000532013765,1
Dll4,0.2291000532013717,1
Gm29113,0.2291000532013556,1
Sptbn4,0.2291000532013244,1
Ftsj1,0.2291000532012974,1
Tnks1bp1,0.229100053201294,1
Icam2,0.2291000532012896,1
Gm43848,0.2291000532012538,1
Zdhhc23,0.2291000532012517,1
2810403D21Rik,0.2291000532012323,1
Pcid2,0.2291000532011348,1
Nt5dc3,0.2291000532010978,1
Rab11fip1,0.229100053201088,1
Gm17324,0.2291000532010705,1
Erc1,0.229100053201043,1
Scd1,0.2291000532010426,1
Bckdhb,0.2291000532009488,1
Galr3,0.2291000532008625,1
2610301B20Rik,0.2291000532008554,1
Fam129a,0.2291000532008369,1
Xrcc2,0.2291000532008344,1
Gm20939,0.2291000532007993,1
Chrna2,0.229100053200786,1
Src,0.2291000532007431,1
Gm26628,0.2291000532007142,1
Rundc3a,0.2291000532006908,1
Atp6v1g3,0.2291000532006781,1
Gm15687,0.2291000532006725,1
Dnajc13,0.2291000532006301,1
Trav7-5,0.2291000532005916,1
Casp9,0.2291000532005424,1
Lin37,0.2291000532005056,1
Atp8b5,0.2291000532004482,1
Gm15651,0.2291000532004324,1
Rps6kc1,0.2291000532003935,1
Ccny,0.229100053200312,1
4930579G18Rik,0.2291000532003013,1
C8g,0.2291000532002908,1
Dact3,0.2291000532002875,1
Dmac2,0.2291000532002331,1
Rcor3,0.2291000532002028,1
2310001K24Rik,0.2291000532001619,1
Mapk13,0.2291000532000823,1
Comt,0.2291000532000623,1
Sec24a,0.2291000532000269,1
Vps37a,0.2291000532000157,1
March8,0.2291000531998801,1
Scml2,0.2291000531998345,1
Bco1,0.2291000531998185,1
Ap4b1,0.2291000531998179,1
Akap17b,0.2291000531998072,1
Pik3r6,0.2291000531998026,1
Ptpn23,0.2291000531997706,1
Jdp2,0.2291000531997392,1
Trav6n-6,0.2291000531997029,1
Zfp865,0.2291000531996576,1
Zfp65,0.2291000531996423,1
Slc9a8,0.2291000531995707,1
Gm42717,0.2291000531994816,1
Sept10,0.2291000531994742,1
Fhit,0.2291000531994026,1
Zfp967,0.2291000531993781,1
Arfgef3,0.22910005319936,1
Tmem81,0.2291000531992963,1
Il21,0.2291000531992403,1
Aldh1a3,0.2291000531992031,1
Pcdhgb6,0.229100053199145,1
Arhgap19,0.2291000531991312,1
Zc3h18,0.2291000531990341,1
Fbxo11,0.2291000531990291,1
Arhgef39,0.2291000531989907,1
Fbxl14,0.2291000531988677,1
Elmo3,0.2291000531988558,1
Nkap,0.229100053198821,1
Mutyh,0.2291000531988191,1
Klhl11,0.2291000531987923,1
4933424G06Rik,0.2291000531987534,1
Msh2,0.2291000531987059,1
Ankzf1,0.2291000531986949,1
Clec10a,0.2291000531986691,1
Gm38944,0.2291000531986678,1
Platr16,0.2291000531986404,1
Nrn1l,0.2291000531985865,1
Zbtb33,0.2291000531985609,1
Gm12258,0.2291000531985065,1
Scd2,0.2291000531985037,1
Smurf2,0.2291000531984574,1
Wnt4,0.229100053198432,1
Raet1d,0.2291000531983799,1
Igfbp6,0.2291000531983564,1
Atp6v0a2,0.2291000531983539,1
Tmem9,0.2291000531983296,1
Zfp644,0.2291000531983126,1
Kcnk7,0.2291000531983096,1
Dhrs9,0.2291000531982794,1
Pdp1,0.2291000531982689,1
Rassf3,0.2291000531982659,1
Rffl,0.2291000531982228,1
Lemd2,0.229100053198121,1
BC028528,0.2291000531980631,1
Gm20402,0.229100053197909,1
Pik3r4,0.2291000531978657,1
Mast4,0.2291000531978368,1
Ifi207,0.2291000531978255,1
Jade3,0.2291000531978239,1
Sfxn4,0.2291000531978012,1
Borcs6,0.2291000531977438,1
Gm15503,0.229100053197707,1
Gm43466,0.2291000531976251,1
Crtap,0.2291000531975511,1
Hoxaas3,0.229100053197532,1
E130208F15Rik,0.229100053197511,1
Lin7a,0.2291000531974052,1
Fbxl17,0.229100053197353,1
Tbx19,0.2291000531973268,1
Tmsb15a,0.2291000531973093,1
Alpk1,0.2291000531973045,1
Clip1,0.2291000531972972,1
Qtrt2,0.229100053197239,1
6430531B16Rik,0.2291000531972298,1
A430093F15Rik,0.2291000531972224,1
Mfsd11,0.2291000531971597,1
Pick1,0.2291000531971486,1
Hadh,0.2291000531970616,1
Sgo2a,0.2291000531970279,1
Pqbp1,0.2291000531970062,1
Prpf4,0.2291000531969995,1
Trav6-5,0.2291000531969948,1
Trav6-7-dv9,0.229100053196981,1
Klhl4,0.229100053196977,1
Tlcd2,0.2291000531969701,1
Lrrc9,0.2291000531968411,1
Gm45022,0.2291000531967204,1
Dcaf11,0.2291000531967048,1
Tpra1,0.2291000531966021,1
Syt7,0.2291000531965362,1
Pcdhgb4,0.2291000531964226,1
Sike1,0.2291000531963859,1
Miga2,0.2291000531963837,1
Ankmy2,0.2291000531963743,1
Slc6a20b,0.2291000531963604,1
Cavin3,0.229100053196322,1
Nmur1,0.2291000531962655,1
Snhg4.1,0.229100053196092,1
Them6,0.2291000531960415,1
Rnf39,0.2291000531959432,1
Lclat1,0.229100053195902,1
Rilp,0.2291000531958135,1
Appbp2,0.2291000531957642,1
Fam227a,0.2291000531957495,1
B3glct,0.2291000531957141,1
Gm16933,0.2291000531957086,1
Tfcp2,0.229100053195707,1
B230359F08Rik,0.2291000531956053,1
Elmo2,0.2291000531955865,1
Dpys,0.22910005319557,1
Accs,0.2291000531954965,1
Klhl12,0.2291000531954956,1
Ldlrad4,0.2291000531954901,1
Gm14391,0.2291000531954846,1
Dusp12,0.2291000531954584,1
Chpt1,0.2291000531954366,1
Gm20707,0.2291000531954135,1
Zfp758,0.2291000531953982,1
Dmrta1,0.2291000531953552,1
Zfp513,0.229100053195344,1
Habp4,0.2291000531952986,1
Gm45464,0.2291000531952766,1
Eepd1,0.2291000531951414,1
Nmral1,0.2291000531950984,1
Bsdc1,0.229100053194964,1
Elovl6,0.2291000531949332,1
Vps53,0.2291000531949192,1
Gm28512,0.229100053194877,1
Golt1b,0.2291000531947084,1
Mss51,0.2291000531946789,1
Gm11491,0.2291000531946127,1
Orc1,0.2291000531946106,1
Gm4117,0.2291000531945849,1
Gbf1,0.2291000531945776,1
Cspg5,0.2291000531945558,1
Kif13a,0.2291000531945343,1
Ciita,0.2291000531944511,1
Tasp1,0.2291000531944325,1
Nudt22,0.2291000531943961,1
Ctxn1,0.2291000531943604,1
Cemip2,0.2291000531943473,1
8030462N17Rik,0.2291000531943161,1
Smim4,0.2291000531942097,1
Gm14168,0.2291000531941198,1
Gm10353,0.2291000531941139,1
Iqck,0.2291000531940246,1
Dgkd,0.2291000531938855,1
Ccdc69,0.2291000531938212,1
Tmem150a,0.2291000531937318,1
Arhgef9,0.2291000531936463,1
9230116N13Rik,0.2291000531936301,1
Trbv29,0.2291000531936244,1
Gm29156,0.2291000531936072,1
Mrc1,0.2291000531935718,1
Zfp335,0.2291000531935549,1
Gm15327,0.2291000531934797,1
Ppp1r13l,0.2291000531934531,1
Pam,0.2291000531934478,1
Ick,0.2291000531934184,1
Tstd2,0.2291000531934025,1
Rwdd2b,0.2291000531933729,1
Podnl1,0.2291000531933341,1
Slc5a6,0.2291000531933101,1
Erlin1,0.2291000531932022,1
Dcxr,0.2291000531931893,1
Ap2b1,0.229100053193156,1
3830408C21Rik,0.2291000531931232,1
Gm16740,0.2291000531931223,1
Fam193b,0.2291000531931137,1
A330023F24Rik,0.2291000531931038,1
Rogdi,0.2291000531930587,1
Pxn,0.229100053193038,1
Grsf1,0.2291000531930147,1
Gm41442,0.2291000531930024,1
Irs3,0.2291000531929956,1
Pex11b,0.2291000531929682,1
Cenpt,0.2291000531929481,1
B430219N15Rik,0.2291000531929269,1
Tmem254c,0.2291000531928783,1
Rtn4rl1,0.2291000531928606,1
Gm47467,0.2291000531928171,1
Tcta,0.2291000531927762,1
Prr14l,0.2291000531927,1
Tmx4,0.2291000531926968,1
Gm37469,0.2291000531926673,1
Rtkn,0.2291000531924819,1
Lrrc58,0.2291000531924525,1
Bet1,0.2291000531923359,1
Rasal1,0.2291000531922901,1
Lzts3,0.2291000531922891,1
Swsap1,0.2291000531922829,1
Polh,0.2291000531922659,1
Trim68,0.2291000531922628,1
Gm10501,0.2291000531922232,1
Itga9,0.2291000531922212,1
Mllt6,0.2291000531921611,1
